date,Spots,Return
2012-11-07,ARS_Spot,7.762834903382032e-4
2012-11-14,ARS_Spot,0.0036687631027254586
2012-11-21,ARS_Spot,0.005848563968668508
2012-11-28,ARS_Spot,0.001661302045478097
2012-12-05,ARS_Spot,0.005742717943402198
2012-12-12,ARS_Spot,0.004225758575197691
2012-12-19,ARS_Spot,0.005008518586940847
2012-12-26,ARS_Spot,0.0025734768489205084
2013-01-02,ARS_Spot,0.003055798887689365
2013-01-09,ARS_Spot,0.0024981213315189432
2013-01-16,ARS_Spot,0.002491896272285299
2013-01-23,ARS_Spot,0.003172806822545171
2013-01-30,ARS_Spot,0.002921031426269094
2013-02-06,ARS_Spot,0.0015064778547753122
2013-02-13,ARS_Spot,0.003469715202567336
2013-02-20,ARS_Spot,0.0036775728019506904
2013-02-27,ARS_Spot,0.0037437521158172338
2013-03-06,ARS_Spot,0.004067056839599292
2013-03-13,ARS_Spot,0.003556609365737984
2013-03-20,ARS_Spot,0.0032486709982282314
2013-03-27,ARS_Spot,0.005063291139240311
2013-04-03,ARS_Spot,0.0017964188780192902
2013-04-10,ARS_Spot,0.0017542149887925795
2013-04-17,ARS_Spot,0.003696857670979714
2013-04-24,ARS_Spot,0.0030822913637684746
2013-05-01,ARS_Spot,0.002531694495980119
2013-05-08,ARS_Spot,0.005012048192771124
2013-05-15,ARS_Spot,0.003855375467536337
2013-05-22,ARS_Spot,0.003993427086517842
2013-05-29,ARS_Spot,0.00399657436483003
2013-06-05,ARS_Spot,0.002558999147000307
2013-06-12,ARS_Spot,0.0055587067498583664
2013-06-19,ARS_Spot,0.004775872442839946
2013-06-26,ARS_Spot,0.004566039148171663
2013-07-03,ARS_Spot,0.005551208971349864
2013-07-10,ARS_Spot,0.002889959244164464
2013-07-17,ARS_Spot,0.004821191074331432
2013-07-24,ARS_Spot,0.0045223082155265715
2013-07-31,ARS_Spot,0.007539849569020651
2013-08-07,ARS_Spot,0.004086822268640544
2013-08-14,ARS_Spot,0.007163531114326993
2013-08-21,ARS_Spot,0.006358215389036692
2013-08-28,ARS_Spot,0.008245582723541034
2013-09-04,ARS_Spot,0.009311052892444938
2013-09-11,ARS_Spot,0.003314742712827501
2013-09-18,ARS_Spot,0.005174191969514297
2013-09-25,ARS_Spot,0.0036867641688258512
2013-10-02,ARS_Spot,0.005336567616737398
2013-10-09,ARS_Spot,0.00344690898436828
2013-10-16,ARS_Spot,0.00328049052779833
2013-10-23,ARS_Spot,0.0038518163453966636
2013-10-30,ARS_Spot,0.007043094186462984
2013-11-06,ARS_Spot,0.008484047957732166
2013-11-13,ARS_Spot,0.0036438130740685803
2013-11-20,ARS_Spot,0.01156098377112258
2013-11-27,ARS_Spot,0.010469558889201203
2013-12-04,ARS_Spot,0.014584083543392135
2013-12-11,ARS_Spot,0.012599822537710637
2013-12-18,ARS_Spot,0.015979989166108988
2013-12-25,ARS_Spot,0.009973498094685507
2014-01-01,ARS_Spot,0.012297181895815523
2014-01-08,ARS_Spot,0.012884028406215053
2014-01-15,ARS_Spot,0.015885034147523402
2014-01-22,ARS_Spot,0.03808544256625823
2014-01-29,ARS_Spot,0.14917936273172416
2014-02-05,ARS_Spot,-0.012870173684868091
2014-02-12,ARS_Spot,-0.012493670886076003
2014-02-19,ARS_Spot,-0.002653403919859576
2014-02-26,ARS_Spot,0.012556872220651494
2014-03-05,ARS_Spot,4.315651853825653e-4
2014-03-12,ARS_Spot,-9.261961252015061e-4
2014-03-19,ARS_Spot,0.009854719089708475
2014-03-26,ARS_Spot,0.006300301810865161
2014-04-02,ARS_Spot,-1.374639157222246e-4
2014-04-09,ARS_Spot,2.499687539070372e-5
2014-04-16,ARS_Spot,2.4996250562292488e-5
2014-04-23,ARS_Spot,-2.7495188342041565e-4
2014-04-30,ARS_Spot,2.625262526252392e-4
2014-05-07,ARS_Spot,-3.749390724017143e-5
2014-05-14,ARS_Spot,0.003849518810148833
2014-05-21,ARS_Spot,0.003660449712393099
2014-05-28,ARS_Spot,0.0016250682280554152
2014-06-04,ARS_Spot,0.0039755768301898975
2014-06-11,ARS_Spot,0.0027509128589755516
2014-06-18,ARS_Spot,3.690627037533645e-5
2014-06-25,ARS_Spot,3.936523557632743e-4
2014-07-02,ARS_Spot,5.533557954797708e-4
2014-07-09,ARS_Spot,7.988496564947933e-4
2014-07-16,ARS_Spot,0.0013139797622556681
2014-07-23,ARS_Spot,0.0017292338635499505
2014-07-30,ARS_Spot,0.003966699314397859
2014-08-06,ARS_Spot,0.008365445588019993
2014-08-13,ARS_Spot,6.167613979926045e-4
2014-08-20,ARS_Spot,0.005946266059148275
2014-08-27,ARS_Spot,0.009383297490178188
2014-09-03,ARS_Spot,0.0010831528078654173
2014-09-10,ARS_Spot,-0.0011533202544439236
2014-09-17,ARS_Spot,0.0015117607846870662
2014-09-24,ARS_Spot,0.0013074225946396734
2014-10-01,ARS_Spot,0.0030981067125643857
2014-10-08,ARS_Spot,0.0014555179513879857
2014-10-15,ARS_Spot,0.0013470559737205345
2014-10-22,ARS_Spot,0.0015576507794154981
2014-10-29,ARS_Spot,0.0017083946980853693
2014-11-05,ARS_Spot,8.939073159257571e-4
2014-11-12,ARS_Spot,-3.525430102480076e-5
2014-11-19,ARS_Spot,5.523368549704699e-4
2014-11-26,ARS_Spot,9.983556495185564e-4
2014-12-03,ARS_Spot,0.0023701965385742874
2014-12-10,ARS_Spot,0.0010067074812412091
2014-12-17,ARS_Spot,2.9235320945364407e-4
2014-12-24,ARS_Spot,-3.507213168416623e-4
2014-12-31,ARS_Spot,-0.010034148851569502
2015-01-07,ARS_Spot,0.013857058476077988
2015-01-14,ARS_Spot,0.001409878470806314
2015-01-21,ARS_Spot,0.0025947128362653338
2015-01-28,ARS_Spot,0.0017175949029208937
2015-02-04,ARS_Spot,0.002386607194578172
2015-02-11,ARS_Spot,0.00269298782954408
2015-02-18,ARS_Spot,0.001567651059317221
2015-02-25,ARS_Spot,0.0037518701806882326
2015-03-04,ARS_Spot,0.0024880755824618905
2015-03-11,ARS_Spot,0.003865817254354864
2015-03-18,ARS_Spot,0.0014925203085300875
2015-03-25,ARS_Spot,-2.84407635776307e-4
2015-04-01,ARS_Spot,0.00435836453224403
2015-04-08,ARS_Spot,0.0016655336505777552
2015-04-15,ARS_Spot,0.0028052077324194347
2015-04-22,ARS_Spot,0.0015227567537079434
2015-04-29,ARS_Spot,0.0025115440928031862
2015-05-06,ARS_Spot,0.0023592059586803327
2015-05-13,ARS_Spot,0.0019165461820380703
2015-05-20,ARS_Spot,0.0025505067454192343
2015-05-27,ARS_Spot,0.0017294860636898335
2015-06-03,ARS_Spot,0.0030742840593915854
2015-06-10,ARS_Spot,0.002620678933517029
2015-06-17,ARS_Spot,0.0018717673249233346
2015-06-24,ARS_Spot,0.0025426164628887804
2015-07-01,ARS_Spot,0.002591302046577315
2015-07-08,ARS_Spot,0.0026395961417904346
2015-07-15,ARS_Spot,0.0021061176135055426
2015-07-22,ARS_Spot,0.0025942750807290693
2015-07-29,ARS_Spot,0.002631234168922969
2015-08-05,ARS_Spot,0.0024392103056636305
2015-08-12,ARS_Spot,0.002780885755564455
2015-08-19,ARS_Spot,0.0019065570396370468
2015-08-26,ARS_Spot,0.002821957205721759
2015-09-02,ARS_Spot,0.0035040431266846195
2015-09-09,ARS_Spot,0.0036529680365298134
2015-09-16,ARS_Spot,0.002793983835572389
2015-09-23,ARS_Spot,0.003202527861992488
2015-09-30,ARS_Spot,0.0022346130927044516
2015-10-07,ARS_Spot,0.003779754952965453
2015-10-14,ARS_Spot,0.002517399674218934
2015-10-21,ARS_Spot,0.003239079974678205
2015-10-28,ARS_Spot,-6.941011915402306e-4
2015-11-04,ARS_Spot,0.006956357015817538
2015-11-11,ARS_Spot,0.0037206580130013656
2015-11-18,ARS_Spot,0.004529457089901934
2015-11-25,ARS_Spot,0.0030474847884900402
2015-12-02,ARS_Spot,0.003079562247460421
2015-12-09,ARS_Spot,0.00296708391284195
2015-12-16,ARS_Spot,0.006594557948907509
2015-12-23,ARS_Spot,0.32646563600183676
2015-12-30,ARS_Spot,-0.0015540015540015384
2016-01-06,ARS_Spot,0.06937627614901554
2016-01-13,ARS_Spot,-0.024778620784067895
2016-01-20,ARS_Spot,-0.003140007388252708
2016-01-27,ARS_Spot,0.028163794700759803
2016-02-03,ARS_Spot,0.020796539917102175
2016-02-10,ARS_Spot,9.886307464168631e-5
2016-02-17,ARS_Spot,0.058612946958142675
2016-02-24,ARS_Spot,0.0237118559279641
2016-03-02,ARS_Spot,0.020002606202762507
2016-03-09,ARS_Spot,-0.018141168955605136
2016-03-16,ARS_Spot,-0.04905991802745435
2016-03-23,ARS_Spot,-0.0074844871347549136
2016-03-30,ARS_Spot,0.007065311046010603
2016-04-06,ARS_Spot,4.3121149897329403e-4
2016-04-13,ARS_Spot,-0.01507221389818214
2016-04-20,ARS_Spot,-0.0027785495971103247
2016-04-27,ARS_Spot,-0.011075508498188946
2016-05-04,ARS_Spot,0.003240121152356279
2016-05-11,ARS_Spot,-0.0027381871796672286
2016-05-18,ARS_Spot,-0.005442128977752869
2016-05-25,ARS_Spot,-0.005571010922579167
2016-06-01,ARS_Spot,-0.006904897494305229
2016-06-08,ARS_Spot,-0.004071392731703871
2016-06-15,ARS_Spot,-0.011026183587396154
2016-06-22,ARS_Spot,0.024015719379957723
2016-06-29,ARS_Spot,0.06374813446094807
2016-07-06,ARS_Spot,-0.017904863709246488
2016-07-13,ARS_Spot,-0.008843537414965907
2016-07-20,ARS_Spot,0.033973919011667686
2016-07-27,ARS_Spot,-0.004580152671755711
2016-08-03,ARS_Spot,-0.008802347292611312
2016-08-10,ARS_Spot,-0.013118945102260526
2016-08-17,ARS_Spot,0.007328379575976651
2016-08-24,ARS_Spot,0.00558318952390624
2016-08-31,ARS_Spot,0.004980146712430189
2016-09-07,ARS_Spot,0.007828299738833477
2016-09-14,ARS_Spot,-0.0017209416673864553
2016-09-21,ARS_Spot,0.008453141640042627
2016-09-28,ARS_Spot,0.014454491452709384
2016-10-05,ARS_Spot,-0.011906310995445701
2016-10-12,ARS_Spot,-0.007473497069862445
2016-10-19,ARS_Spot,0.007596112382658449
2016-10-26,ARS_Spot,0.001250987621806754
2016-11-02,ARS_Spot,-0.005721049516670074
2016-11-09,ARS_Spot,-0.012169312169312163
2016-11-16,ARS_Spot,0.03799544724156401
2016-11-23,ARS_Spot,0.002676814912761616
2016-11-30,ARS_Spot,0.021067867481505242
2016-12-07,ARS_Spot,0.007547645298472183
2016-12-14,ARS_Spot,-0.0013318909725305028
2016-12-21,ARS_Spot,-0.011677415315258899
2016-12-28,ARS_Spot,-0.004371376983749786
2017-01-04,ARS_Spot,0.023352740924564852
2017-01-11,ARS_Spot,-0.014332348826364028
2017-01-18,ARS_Spot,0.007948523845571431
2017-01-25,ARS_Spot,-0.0015959444235823517
2017-02-01,ARS_Spot,-0.009716345400407556
2017-02-08,ARS_Spot,-0.007684760246874478
2017-02-15,ARS_Spot,-0.019526540402268422
2017-02-22,ARS_Spot,0.012882238126219914
2017-03-01,ARS_Spot,-0.009667266187050272
2017-03-08,ARS_Spot,0.014574347332576565
2017-03-15,ARS_Spot,-0.00478832900742876
2017-03-22,ARS_Spot,0.0033274877467512898
2017-03-29,ARS_Spot,-0.011927703900992959
2017-04-05,ARS_Spot,-0.004691306827017794
2017-04-12,ARS_Spot,-0.01180958829197154
2017-04-19,ARS_Spot,0.014230186441794634
2017-04-26,ARS_Spot,0.005729132835336159
2017-05-03,ARS_Spot,-0.012717009403740764
2017-05-10,ARS_Spot,0.014679811334332049
2017-05-17,ARS_Spot,0.006331113360454443
2017-05-24,ARS_Spot,0.030726060132360455
2017-05-31,ARS_Spot,7.396587624701745e-4
2017-06-07,ARS_Spot,-0.006552632232739608
2017-06-14,ARS_Spot,-0.007477383415963823
2017-06-21,ARS_Spot,0.022002733806605113
2017-06-28,ARS_Spot,0.011870862763951218
2017-07-05,ARS_Spot,0.04274175864337404
2017-07-12,ARS_Spot,-0.010082423520202721
2017-07-19,ARS_Spot,0.011766580315467179
2017-07-26,ARS_Spot,0.02121814799045807
2017-08-02,ARS_Spot,0.004449013392729739
2017-08-09,ARS_Spot,0.006442111966521669
2017-08-16,ARS_Spot,-0.027767263441558887
2012-01-04,AUD_Spot,-0.026521361751374206
2012-01-11,AUD_Spot,0.0057225994180407636
2012-01-18,AUD_Spot,-0.012168247580722547
2012-01-25,AUD_Spot,-0.015098612814947732
2012-02-01,AUD_Spot,-0.010088743577767345
2012-02-08,AUD_Spot,-0.008704509676822014
2012-02-15,AUD_Spot,0.009535383752454107
2012-02-22,AUD_Spot,0.005546155292348143
2012-02-29,AUD_Spot,-0.008758852031308106
2012-03-07,AUD_Spot,0.014079183596333644
2012-03-14,AUD_Spot,0.012436621065722964
2012-03-21,AUD_Spot,-5.736686107660205e-4
2012-03-28,AUD_Spot,0.0067378958513812925
2012-04-04,AUD_Spot,0.011587147030185152
2012-04-11,AUD_Spot,-0.002912621359223433
2012-04-18,AUD_Spot,-0.005695530456607867
2012-04-25,AUD_Spot,5.795421616925367e-4
2012-05-02,AUD_Spot,0.001935546307945124
2012-05-09,AUD_Spot,0.028056909760222792
2012-05-16,AUD_Spot,0.013818842041557478
2012-05-23,AUD_Spot,0.017237841165606227
2012-05-30,AUD_Spot,0.004328112118713978
2012-06-06,AUD_Spot,-0.02246398710587294
2012-06-13,AUD_Spot,-7.046506945841413e-4
2012-06-20,AUD_Spot,-0.025505199136747092
2012-06-27,AUD_Spot,0.01130952380952377
2012-07-04,AUD_Spot,-0.019073569482288888
2012-07-11,AUD_Spot,0.0024387864598576225
2012-07-18,AUD_Spot,-0.01080768117340547
2012-07-25,AUD_Spot,0.005433200737362975
2012-08-01,AUD_Spot,-0.014721345951629883
2012-08-08,AUD_Spot,-0.010405827263267331
2012-08-15,AUD_Spot,0.006282722513088812
2012-08-22,AUD_Spot,0
2012-08-29,AUD_Spot,0.014779752704791482
2012-09-05,AUD_Spot,0.015598940449327747
2012-09-12,AUD_Spot,-0.026084463978597205
2012-09-19,AUD_Spot,-0.0013358778625955914
2012-09-26,AUD_Spot,0.010510076173946725
2012-10-03,AUD_Spot,0.015172278778386783
2012-10-10,AUD_Spot,-0.0017588430721126036
2012-10-17,AUD_Spot,-0.014350380429548282
2012-10-24,AUD_Spot,0.002607184241019578
2012-10-31,AUD_Spot,-0.0019275250578256742
2012-11-07,AUD_Spot,-0.003074558032282848
2012-11-14,AUD_Spot,0.0030840400925211675
2012-11-21,AUD_Spot,6.750892082170168e-4
2012-11-28,AUD_Spot,-0.010213822069492395
2012-12-05,AUD_Spot,0.0019127773527161107
2012-12-12,AUD_Spot,-0.009379441023211754
2012-12-19,AUD_Spot,0.00706039500047706
2012-12-26,AUD_Spot,0.009924841009828489
2013-01-02,AUD_Spot,-0.011995430312262023
2013-01-09,AUD_Spot,-9.511128019784598e-4
2013-01-16,AUD_Spot,-0.005486189935678842
2013-01-23,AUD_Spot,0.0016106110847937671
2013-01-30,AUD_Spot,0.013150316759454883
2013-02-06,AUD_Spot,0.009496124031007858
2013-02-13,AUD_Spot,-0.00491755857680054
2013-02-20,AUD_Spot,0.011212948517940635
2013-02-27,AUD_Spot,0.0021496970881376143
2013-03-06,AUD_Spot,9.772305286803729e-5
2013-03-13,AUD_Spot,-0.006311905224315351
2013-03-20,AUD_Spot,-0.007804220059735911
2013-03-27,AUD_Spot,-0.006223669092301765
2013-04-03,AUD_Spot,-0.0016250836440111494
2013-04-10,AUD_Spot,-0.0077776723892629684
2013-04-17,AUD_Spot,0.023890453530154288
2013-04-24,AUD_Spot,0.0017511431073060635
2013-05-01,AUD_Spot,0
2013-05-08,AUD_Spot,0.010717797443461352
2013-05-15,AUD_Spot,0.02748029905031313
2013-05-22,AUD_Spot,0.020517579131869246
2013-05-29,AUD_Spot,0.006746937928171048
2013-06-05,AUD_Spot,0.009641584573464757
2013-06-12,AUD_Spot,0.006115563053563866
2013-06-19,AUD_Spot,0.020333512641205198
2013-06-26,AUD_Spot,0.0019402824188854417
2013-07-03,AUD_Spot,0.02090899086607223
2013-07-10,AUD_Spot,-0.009267335368512875
2013-07-17,AUD_Spot,-0.007036916747861888
2013-07-24,AUD_Spot,0.008075957655789612
2013-07-31,AUD_Spot,0.020151413938988894
2013-08-07,AUD_Spot,-0.0019999999999998908
2013-08-14,AUD_Spot,-0.013374260030695084
2013-08-21,AUD_Spot,0.017058757944029335
2013-08-28,AUD_Spot,0.003131640756067533
2013-09-04,AUD_Spot,-0.02529161670118818
2013-09-11,AUD_Spot,-0.01672204952299261
2013-09-18,AUD_Spot,-0.020063025210084184
2013-09-25,AUD_Spot,0.016225448334756587
2013-10-02,AUD_Spot,-0.0018114011720831158
2013-10-09,AUD_Spot,-0.006352567496029415
2013-10-16,AUD_Spot,-0.011098314312637525
2013-10-23,AUD_Spot,-0.0074820741972358995
2013-10-30,AUD_Spot,0.014656263180092832
2013-11-06,AUD_Spot,-0.004513487981526176
2013-11-13,AUD_Spot,0.01784188034188028
2013-11-20,AUD_Spot,0.0027855153203342198
2013-11-27,AUD_Spot,0.028086793699746426
2013-12-04,AUD_Spot,0.005537711817477087
2013-12-11,AUD_Spot,-0.0020999115826700887
2013-12-18,AUD_Spot,0.021103712899221305
2013-12-25,AUD_Spot,-0.007170868347338932
2014-01-01,AUD_Spot,0.004388926401080351
2014-01-08,AUD_Spot,-0.001685203909673083
2014-01-15,AUD_Spot,-0.001682368775235421
2014-01-22,AUD_Spot,0.007230004518752775
2014-01-29,AUD_Spot,0.01293054125185944
2014-02-05,AUD_Spot,-0.019191919191919204
2014-02-12,AUD_Spot,-0.012961116650049731
2014-02-19,AUD_Spot,0.0029999999999998916
2014-02-26,AUD_Spot,0.003568242640499486
2014-03-05,AUD_Spot,-0.0018920422927098945
2014-03-12,AUD_Spot,-3.337783711617748e-4
2014-03-19,AUD_Spot,-0.005972130059721081
2014-03-26,AUD_Spot,-0.01994363754606543
2014-04-02,AUD_Spot,-0.002378892733564064
2014-04-09,AUD_Spot,-0.015227345330635744
2014-04-16,AUD_Spot,0.002134243944082792
2014-04-23,AUD_Spot,0.008610483263373103
2014-04-30,AUD_Spot,4.3070959405633324e-4
2014-05-07,AUD_Spot,-0.004288624423716247
2014-05-14,AUD_Spot,-0.005438259756877617
2014-05-21,AUD_Spot,0.013728245595070687
2014-05-28,AUD_Spot,0.0016240796881767938
2014-06-04,AUD_Spot,-0.0044195321763501605
2014-06-11,AUD_Spot,-0.011297026537354982
2014-06-18,AUD_Spot,-0.002657312925169908
2014-06-25,AUD_Spot,0
2014-07-02,AUD_Spot,-0.003706449221645869
2014-07-09,AUD_Spot,0.0030805183768856104
2014-07-16,AUD_Spot,0.004910333048676385
2014-07-23,AUD_Spot,-0.009306260575296044
2014-07-30,AUD_Spot,0.013396206194405735
2014-08-06,AUD_Spot,-0.0024588411374812935
2014-08-13,AUD_Spot,0.005265986029016734
2014-08-20,AUD_Spot,0.0019381931732531665
2014-08-27,AUD_Spot,-0.005355039091785585
2014-09-03,AUD_Spot,-0.0010698619878034554
2014-09-10,AUD_Spot,0.02097214636810496
2014-09-17,AUD_Spot,0.021877441678758824
2014-09-24,AUD_Spot,0.008328643781654543
2014-10-01,AUD_Spot,0.016823071641107745
2014-10-08,AUD_Spot,-0.01165026580703532
2014-10-15,AUD_Spot,0.0013591573224600584
2014-10-22,AUD_Spot,0.0056954094999430716
2014-10-29,AUD_Spot,-0.0020461520973059644
2014-11-05,AUD_Spot,0.023621131021642983
2014-11-12,AUD_Spot,-0.014336506480100653
2014-11-19,AUD_Spot,0.01171965653283813
2014-11-26,AUD_Spot,0.008189050070191994
2014-12-03,AUD_Spot,0.017013682331945112
2014-12-10,AUD_Spot,0.010459245010820073
2014-12-17,AUD_Spot,0.024005909146866955
2014-12-24,AUD_Spot,0.0016029593094943895
2014-12-31,AUD_Spot,-0.00795107033639142
2015-01-07,AUD_Spot,0.011882658744894359
2015-01-14,AUD_Spot,-0.008711656441717786
2015-01-21,AUD_Spot,0.008039579468150926
2015-01-28,AUD_Spot,0.024844720496894235
2015-02-04,AUD_Spot,0.017541596801238235
2015-02-11,AUD_Spot,0.004534853589012622
2015-02-18,AUD_Spot,-0.011906286006913236
2015-02-25,AUD_Spot,-0.00963611005451992
2015-03-04,AUD_Spot,0.008954842011001718
2015-03-11,AUD_Spot,0.029094260136913963
2015-03-18,AUD_Spot,-0.02289683560586564
2015-03-25,AUD_Spot,-0.0090503505417463
2015-04-01,AUD_Spot,0.03223684210526323
2015-04-08,AUD_Spot,-0.010931806350858997
2015-04-15,AUD_Spot,2.6034886748238506e-4
2015-04-22,AUD_Spot,-0.009413281753707259
2015-04-29,AUD_Spot,-0.03159340659340648
2015-05-06,AUD_Spot,0.004893964110929572
2015-05-13,AUD_Spot,-0.01774929126093927
2015-05-20,AUD_Spot,0.030222222222222372
2015-05-27,AUD_Spot,0.018889895199896367
2015-06-03,AUD_Spot,-0.007448311288044018
2015-06-10,AUD_Spot,0.003350083752093669
2015-06-17,AUD_Spot,0.0015485869144407083
2015-06-24,AUD_Spot,0.005841121495327117
2015-07-01,AUD_Spot,0.007717462393721508
2015-07-08,AUD_Spot,0.029075245658904292
2015-07-15,AUD_Spot,0.0067759859059493
2015-07-22,AUD_Spot,2.711129185306582e-4
2015-07-29,AUD_Spot,0.011240575736806147
2015-08-05,AUD_Spot,-0.008292550299075607
2015-08-12,AUD_Spot,-0.003116953516736687
2015-08-19,AUD_Spot,0.0042188350571583655
2015-08-26,AUD_Spot,0.03173265936534686
2015-09-02,AUD_Spot,0.011791447648813902
2015-09-09,AUD_Spot,0.0029923055001424004
2015-09-16,AUD_Spot,-0.024871474225371726
2015-09-23,AUD_Spot,0.02770241325146361
2015-09-30,AUD_Spot,-0.002137361071530286
2015-10-07,AUD_Spot,-0.026359600443951137
2015-10-14,AUD_Spot,-0.012602739726027434
2015-10-21,AUD_Spot,0.012482662968099856
2015-10-28,AUD_Spot,0.013352073085031613
2015-11-04,AUD_Spot,-0.004755909917470991
2015-11-11,AUD_Spot,0.012319456244689997
2015-11-18,AUD_Spot,-0.0068907326676977965
2015-11-25,AUD_Spot,-0.019442912300055126
2015-12-02,AUD_Spot,-0.007798604460254488
2015-12-09,AUD_Spot,0.011066537557061773
2015-12-16,AUD_Spot,-5.530208765381905e-4
2015-12-23,AUD_Spot,-1.382361072711502e-4
2015-12-30,AUD_Spot,-0.007273226293399215
2016-01-06,AUD_Spot,0.03040158371040702
2016-01-13,AUD_Spot,0.016822429906542036
2016-01-20,AUD_Spot,0.00680370584829193
2016-01-27,AUD_Spot,-0.016934680518001954
2016-02-03,AUD_Spot,-0.019807504533407738
2016-02-10,AUD_Spot,0.010429880197321939
2016-02-17,AUD_Spot,-0.012526096033402934
2016-02-24,AUD_Spot,-0.0015286270150083325
2016-03-02,AUD_Spot,-0.013570938999314608
2016-03-09,AUD_Spot,-0.025514293347582262
2016-03-16,AUD_Spot,-0.008870647424864209
2016-03-23,AUD_Spot,0.0027881040892192566
2016-03-30,AUD_Spot,-0.01812019293442846
2016-04-06,AUD_Spot,0.009474930911962165
2016-04-13,AUD_Spot,-0.007056056448451642
2016-04-20,AUD_Spot,-0.018090839107005374
2016-04-27,AUD_Spot,0.026742194704254985
2016-05-04,AUD_Spot,0.017969692905994483
2016-05-11,AUD_Spot,0.011118644067796613
2016-05-18,AUD_Spot,0.02019643104163804
2016-05-25,AUD_Spot,0.004306751875520876
2016-06-01,AUD_Spot,-0.008130081300813052
2016-06-08,AUD_Spot,-0.0286440904832016
2016-06-15,AUD_Spot,0.008640475226137312
2016-06-22,AUD_Spot,-0.012531662445007252
2016-06-29,AUD_Spot,0.006710508656556202
2016-07-06,AUD_Spot,-0.00917553191489362
2016-07-13,AUD_Spot,-0.011566771819137678
2016-07-20,AUD_Spot,0.017384327360256746
2016-07-27,AUD_Spot,-0.0017354158323320545
2016-08-03,AUD_Spot,-0.012783342119135566
2016-08-10,AUD_Spot,-0.014929248344800694
2016-08-17,AUD_Spot,0.00627041149575458
2016-08-24,AUD_Spot,0.0055168790227242415
2016-08-31,AUD_Spot,0.012771052281495221
2016-09-07,AUD_Spot,-0.020331030887527524
2016-09-14,AUD_Spot,0.02731289329227482
2016-09-21,AUD_Spot,-0.020330535152151108
2016-09-28,AUD_Spot,-0.008840353614144703
2016-10-05,AUD_Spot,0.009183941222776104
2016-10-12,AUD_Spot,0.007934408886538069
2016-10-19,AUD_Spot,-0.02072002072002077
2016-10-26,AUD_Spot,0.009279832701607704
2016-11-02,AUD_Spot,-0.0013053126223729894
2016-11-09,AUD_Spot,0.0034053700065486137
2016-11-16,AUD_Spot,0.020721925133689867
2016-11-23,AUD_Spot,0.012863913337846977
2016-11-30,AUD_Spot,0
2016-12-07,AUD_Spot,-0.012964448008553786
2016-12-14,AUD_Spot,0.010261949770456136
2016-12-21,AUD_Spot,0.023210831721470093
2016-12-28,AUD_Spot,0.008499372997073928
2017-01-04,AUD_Spot,-0.014554441850885613
2017-01-11,AUD_Spot,-0.021233705147157833
2017-01-18,AUD_Spot,-0.008527648234510132
2017-01-25,AUD_Spot,-0.008848388800845264
2017-02-01,AUD_Spot,-0.001845504877405868
2017-02-08,AUD_Spot,-0.007717462393721175
2017-02-15,AUD_Spot,-0.008430609597924854
2017-02-22,AUD_Spot,9.087368557705311e-4
2017-03-01,AUD_Spot,0.0033867396118276716
2017-03-08,AUD_Spot,0.01979277364505827
2017-03-15,AUD_Spot,-0.023479050460500583
